10474,+F30.7 CLIMA STF,RUNWHT/BLACK1/METSIL,FOOTBALL/SOCCER,SHOES,Men,2307.58
10475,SHOT PUT ST,CAMEL/LCLAY/DAMBER,NOT SPORTS SPECIFIC,SHOES,Men,610.18
10478,IPAKO W,WHT/INTPIN/PINK,ORIGINALS,SHOES,Woman,363.58
10479,IPAKO W,WHT/TURQU/SPLASH,ORIGINALS,SHOES,Woman,2383.18
10481,IPAKO W,BLACK1/BLACK1/BAJBLU,ORIGINALS,SHOES,Woman,48.58
10483,KUNDO,CHOCOL/BLACK1/CHALK2,NOT SPORTS SPECIFIC,SHOES,Unisex,685.78
10486,IPAKO W SLIP ON,WHT/SPLASH/TURQU,ORIGINALS,SHOES,Woman,2042.98
10495,+F50.7 TUNIT UPPER,DSHALE/SLIME/RUNWHT,FOOTBALL/SOCCER,SHOES,Men,1389.58
10496,+F50.7 TUNIT UPPER,RUNWHT/BLACK1/METSIL,FOOTBALL/SOCCER,SHOES,Men,1227.58
10498,+F50.7 TUNIT UPPER,BLACK1/RUNWHT/METSIL,FOOTBALL/SOCCER,SHOES,Men,1420.18
10507,TUVALO K,NEWNAV/RUNWHI/ALTITU,TENNIS,SHOES,Kid,2100.58
10508,INGIA,WHT/DKINDI/DKINDI,NOT SPORTS SPECIFIC,SHOES,Woman,1169.98
10529,ORACLE LOGO CVS II,BLACK1/RUNWHI/RUNWHI,TENNIS,SHOES,Men,1825.18
10534,ORACLE LOGO II,RUNWHI/DKATLA/RUNWHI,TENNIS,SHOES,Men,2681.98
10536,ORACLE LOGO II W,RUNWHI/DKCALL/DKCALL,TENNIS,SHOES,Woman,1835.98
10537,ORACLE STR CVS II,BLACK1/RUNWHI/RUNWHI,TENNIS,SHOES,Men,2257.18
10538,ORACLE STR CVS II,RUNWHI/BLACK1/BLACK1,TENNIS,SHOES,Men,2431.78
10541,PICCOLO 5 CRIB,LIBLUE/WHT/LIBLUE,ORIGINALS,SHOES,Infant,2563.18
10544,PICCOLO 5 CRIB,WHT/INTPIN/WHT,ORIGINALS,SHOES,Infant,1551.58
10550,JUCURI,WHT/BLACK1/WHT,NOT SPORTS SPECIFIC,SHOES,Woman,2795.38
10566,VULKIDS K,DKINDI/WHT/DKATLA,ORIGINALS,SHOES,Kid,1598.38
10567,VULKIDS K,WHT/POPPY/POOL,ORIGINALS,SHOES,Kid,925.18
10568,VULKIDS I,WHT/POPPY/POOL,ORIGINALS,SHOES,Infant,1184.38
10569,VULKIDS I,DKINDI/WHT/DKATLA,ORIGINALS,SHOES,Infant,1825.18
10579,COUNTRY SLEEK W,WHT/IVY/GUM3,ORIGINALS,SHOES,Woman,125.98
10580,CM 25,BLACK1/BLACK1/METGOL,ORIGINALS,SHOES,Men,451.78
10584,STAN SMITH SLEEK W,WHT/WHT/METSIL,ORIGINALS,SHOES,Woman,2228.38
10608,BLINKER I,WHT/WARNIN/WHT,ORIGINALS,SHOES,Infant,2068.18
10609,BLINKER I,TRUBLU/SUN/GUM5,ORIGINALS,SHOES,Infant,1312.18
10611,BLINKER K,WHT/WARNIN/WHT,ORIGINALS,SHOES,Kid,48.58
10613,BLINKER K,TRUBLU/SUN/GUM5,ORIGINALS,SHOES,Kid,2251.78
10623,CC EXCRUSH M,RUNWHI/AFBLUE/COLROY,SWIM,SANDALS/SLIPPERS,Men,2349.7
10625,NAROO X-CROSS,MUSBRO/CAMEL/LGSCRE,SWIM,SANDALS/SLIPPERS,Men,713.68
10642,TACTIC SLIP ON W,LIBAJA/LGCALL/WHT,ORIGINALS,SHOES,Woman,152.98
10653,BARRICADE IV,BLACK1/METSIL/SUNSHI,TENNIS,SHOES,Men,791.98
10654,BARRICADE IV,RUNWHI/DARONX/INTLIM,TENNIS,SHOES,Men,1846.78
10662,MARUN,DSHALE/WARNIN/BLACK1,ORIGINALS,SHOES,Men,1412.98
10663,MARUN,WHT/ESPRES/BONE,ORIGINALS,SHOES,Men,980.98
10664,MARUN,JADGRE/COLORA/SHAGRE,ORIGINALS,SHOES,Men,1394.98
10669,MARUN,WHT/DKINDI/LGRANI,ORIGINALS,SHOES,Men,1927.78
10685,ADILIBRIA SLIDE W,SPLASH/LOCEAN/INTPIN,SWIM,SANDALS/SLIPPERS,Woman,1786.06
10693,DET TOP C5 III,TITAMT/BLACK1/WHT,FOOTBALL/SOCCER,SHOES,Men,1490.38
10695,DET TOP C5 III,METSIL/INTBLU/WHT,FOOTBALL/SOCCER,SHOES,Men,1108.78
10714,XW BUBBLE I,ORAPEE/RUNWHI/PACBLU,RUNNING,SHOES,Infant,318.58
10722,+F10.7 STF,BLACK1/RUNWHT/ORANGE,FOOTBALL/SOCCER,SHOES,Men,2714.38
10723,+F10.7 STF,RUNWHT/BLACK1/ORANGE,FOOTBALL/SOCCER,SHOES,Men,550.78
10724,+F10.7 STF,ORANGE/BLACK1/RUNWHT,FOOTBALL/SOCCER,SHOES,Men,1664.98
10735,TOURING,ESPRES/LEGACY/SUNSHI,ORIGINALS,SHOES,Men,183.58
10736,TOURING,LEGACY/INTPIN/LIBLUE,ORIGINALS,SHOES,Men,1222.18
10772,YARREN M,BLACK1/WHT/BLACK1,SWIM,SANDALS/SLIPPERS,Men,1723.84
10775,YARREN THONG M,BLACK1/METSIL/BLACK1,SWIM,SANDALS/SLIPPERS,Men,2071.54
10788,HALVA K,BLACK1/METSIL/WHT,SWIM,SANDALS/SLIPPERS,Kid,790.54
10791,BOKAJONE HI I,DKNAVY/UNIBLU/RUNWHI,TENNIS,SHOES,Infant,1171.78
10799,7406 ST V,BLACK1/BLACK1/BLACK1,FOOTBALL/SOCCER,SHOES,Men,455.38
10807,HECKBENDER EU K,MUSBRO/ORAPEE/SANSTO,OUTDOOR,SANDALS/SLIPPERS,Kid,2494.27
10818,7406 ST M,BLACK1/COLRED/COLRED,FOOTBALL/SOCCER,SHOES,Men,1650.58
10820,7406 ST M,NEWNAV/WHT/WHT,FOOTBALL/SOCCER,SHOES,Men,2698.18
10821,7406 ST M,WHT/FAIRWA/FAIRWA,FOOTBALL/SOCCER,SHOES,Men,431.98
10833,SUPERSTAR MGR,RUNWHT/NNY/Silver,ORIGINALS,SHOES,Men,1225.78
10878,7406 ST S,BLACK1/WHT/BLACK1,FOOTBALL/SOCCER,SHOES,Men,2807.98
10890,ROOK,BLACK/Silver/SILVER,BASKETBALL,SHOES,Men,2768.38
10893,CUADROS S,WGREYM/GRAPH/BLACK,OUTDOOR,SHOES,Men,2343.58
10898,ALETO,DUNIFR/LGGREY/MUNIFR,OUTDOOR,SHOES,Men,419.38
10902,ALETO W,LGTBLU/POWBL/PAGREY,OUTDOOR,SHOES,Woman,1470.58
10909,STAN SMITH VIN,MAHAGONY/BONE,ORIGINALS,SHOES,Men,1396.78
10915,FOCAL II M,DARONX/BLACK/SILVER/,RUNNING,SHOES,Men,1461.58
10916,FOCAL II M,NNY/LUNIFR/RUNWHT/CO,RUNNING,SHOES,Men,552.58
10919,FOCAL II W,MUNIFR/MLEAD/RUNWHT/,RUNNING,SHOES,Woman,455.38
10921,SUR,DKNAVY/Silver/SILVER,RUNNING,SHOES,Men,2141.98
10922,SUR,BLACK/Silver/COLRED,RUNNING,SHOES,Men,1940.38
10927,TELEO II,ALUMI2/COLRED/DKNAVY,RUNNING,SHOES,Men,311.38
10936,AILERON W,MBLUE/BLSIMT/RUNWHT,RUNNING,SHOES,Woman,1897.18
10949,PAQUA W,BLACK/RUNWHT/GUM3,SWIM,SANDALS/SLIPPERS,Woman,1526.2
10953,ADISTAR CUSH M,RUNWHT/BLACK/SILVER,RUNNING,SHOES,Men,1686.58
10962,ADISTAR CUSH W,RUNWHT/MUNIFR/CORAL,RUNNING,SHOES,Woman,2122.18
10970,PORDOI,DARONX/BLACK/PAGREY/,RUNNING,SHOES,Men,2402.98
11013,BRACARA IV TRXHG,BLACK1/METSIL/RUNWHT,FOOTBALL/SOCCER,SHOES,Men,2273.38
11027,7406 ST W,BLACK1/INTLIM/INTLIM,FOOTBALL/SOCCER,SHOES,Woman,125.98
11030,RT TWISP 2 W,TRITMT/SPLASH/LGRANI,SWIM,SANDALS/SLIPPERS,Woman,2243.56
11051,SUPERSTAR MGR W,RUNWHT/DIVA/COSMO,ORIGINALS,SHOES,Woman,507.58
11053,SUPERSTAR MGR W,RUNNINWHT/SKYBLUE,ORIGINALS,SHOES,Woman,863.98
11055,FOOTSOCK CF,RUNWHT/BLACK1/TITAMT,NOT SPORTS SPECIFIC,SHOES,Unisex,1727.98
11114,CNTRY RIP NB K,MUNIFR/MSAND/COUGUM,ORIGINALS,SHOES,Kid,784.78
11120,YABEERA W,BLACK1/SPLASH/WHT,SWIM,SANDALS/SLIPPERS,Woman,971.71
11121,FENTE SUEDE,LGSHAD/LGSHAD/DKINDI,ORIGINALS,SHOES,Men,152.98
11140,FENTE SUEDE,BLACK1/BLACK1/LIBLUE,ORIGINALS,SHOES,Men,2325.58
11152,COUNTRY SLEEK W,PEARL/PINK/VICRED,ORIGINALS,SHOES,Woman,689.38
11155,A CUB.TWIN STR2,RUNWHT/LGGREY/SCALET,RUNNING,SHOES,Men,925.18
11159,A CUB.TWIN STR2,PHANTO/STEMET/MUSTAR,RUNNING,SHOES,Men,536.38
11160,A CUB.TWIN STW2,RUNWHT/BLSIMT/SKYBLU,RUNNING,SHOES,Woman,1043.98
11171,PRO MODEL SLEEK W,GLOW/INTSUN/WHT,ORIGINALS,SHOES,Woman,1427.38
11174,MANG-CON,SCARLET/BLUSILVMT,RUNNING,SHOES,Men,1135.78
11178,TORRENT II,RUNWHT/DUNIFR/CARDL,TENNIS,SHOES,Men,831.58
11181,TORRENT II W,RUNWHT/LUNIFR/MIARED,TENNIS,SHOES,Woman,1765.78
11185,THE HILLS II,RUNWHT/PUNJAB/AMBER,TENNIS,SHOES,Men,1402.18
11186,THE HILLS II,RUNWHT/NNY/SILVER,TENNIS,SHOES,Men,764.98
11192,THE HILLS II W,RUNWHT/NNY/PAGREY,TENNIS,SHOES,Woman,604.78
11195,THE HILLS II W,RUNWHT/ARCBLU/PAGREY,TENNIS,SHOES,Woman,1420.18
11213,KUNDO K,BLACK1/BLACK1/INTPIN,NOT SPORTS SPECIFIC,SHOES,Kid,899.98
11266,BRACARA IV TRXHG,METSIL/BLACK1/TRITMT,FOOTBALL/SOCCER,SHOES,Men,2732.38
11284,BRACARA IV TRX TF J,METSIL/BLACK1/TRITMT,FOOTBALL/SOCCER,SHOES,Kid,2086.18
11299,BRACARA IV TRXHG,WHT/COLROY/METSIL,FOOTBALL/SOCCER,SHOES,Men,2775.58
11307,BRACARA IV TRX TF J,WHT/COLROY/METSIL,FOOTBALL/SOCCER,SHOES,Kid,192.58
11310,BRACARA IV TRX HG J,BLACK1/METSIL/RUNWHT,FOOTBALL/SOCCER,SHOES,Kid,2505.58
11315,BRACARA IV TRX TF J,BLACK1/METSIL/RUNWHT,FOOTBALL/SOCCER,SHOES,Kid,910.78
11321,FS180 K,BLACK1/VICRED/SILVER,SKATEBOARDING,SHOES,Kid,1315.78
11326,+F5.7 TRX HG,DSHALE/SLIME/RUNWHT,FOOTBALL/SOCCER,SHOES,Men,887.38
11331,+F5.7 TRX HG,VICBLU/RUNWHT/PACBLU,FOOTBALL/SOCCER,SHOES,Men,1357.18
11407,SAMOA LEA 2,RUNWHT/DCLAY/GUM3,ORIGINALS,SHOES,Men,1097.98
11410,SAMOA LEA 2,DUNIFORM/BRGTGREEN,ORIGINALS,SHOES,Men,714.58
11412,SAMOA LEA 2,BAYBERRY/BLUSILVMT,ORIGINALS,SHOES,Men,2786.38
11414,SAMOA LEA2 W,SKYBLUE/DUNIFORM,ORIGINALS,SHOES,Woman,1407.58
11415,SAMOA LEA 2 W,RUNNINWHT/NEW NAVY,ORIGINALS,SHOES,Woman,727.18
11416,SAMOA LEA2 W,RUNWHT/SCALET/GUM3,ORIGINALS,SHOES,Woman,1688.38
11437,GALAXY 3 LEA,BLACK/LEMON/RUNWHT,ORIGINALS,SHOES,Men,1760.38
11445,MONACO GP,RUNWHT/NNY/COLRED,ORIGINALS,SHOES,Men,73.78
11446,MONACO GP,COFFEE/ALTITU/RUNWHT,ORIGINALS,SHOES,Men,871.18
11448,MONACO GP,NNY/TECOTA/RUNWHT,ORIGINALS,SHOES,Men,2314.78
11463,GALAXY 3 SYN W,PINKPW/SILVER/RUNWHT,ORIGINALS,SHOES,Woman,568.78
11494,CNTRY RIP NB W,LGCLAY/DKBURG/COUGUM,ORIGINALS,SHOES,Woman,1349.98
11497,CNTRY RIP ADG W,RUNNINWHT/SCARLET,ORIGINALS,SHOES,Woman,2197.78
11498,CNTRY RIP ADG W,RUNNINWHT/ARCTIBLUE,ORIGINALS,SHOES,Woman,2019.58
11499,CNTRY RIP ADG W,RUNNINWHT/DUSTYROSE,ORIGINALS,SHOES,Woman,498.58
11500,CNTRY RIP ADG W,RUNNINWHT/LGTPURPLE,ORIGINALS,SHOES,Woman,2118.58
11504,COUNTRY RIP 3,RUNNINWHT/CARDINAL,ORIGINALS,SHOES,Men,163.78
11506,COUNTRY RIP 3,RUNNINWHT/MEDBLUE,ORIGINALS,SHOES,Men,1067.38
11508,GALAXY 3 LEA W,DKBURG/DUSROS/RUNWHT,ORIGINALS,SHOES,Woman,581.38
11548,+F5.7 IN,DSHALE/SLIME/RUNWHT,FOOTBALL/SOCCER,SHOES,Men,2489.38
11560,PONTUS 2,CAMEL/LEGACY/BLUBIR,ORIGINALS,SHOES,Men,458.98
11561,PONTUS 2,LEGACY/LIBLUE/DSHADE,ORIGINALS,SHOES,Men,1747.78
11575,+F30.7 TRX TF,VICBLU/RUNWHT/PACBLU,FOOTBALL/SOCCER,SHOES,Men,903.58
11576,+F30.7 TRX TF,DSHALE/SLIME/RUNWHT,FOOTBALL/SOCCER,SHOES,Men,1405.78
11579,+F30.7 TRX TF,TITAMT/BLACK1/INTORA,FOOTBALL/SOCCER,SHOES,Men,107.98
11588,+F30.7 TRX TF,BLACK1/RUNWHT/METSIL,FOOTBALL/SOCCER,SHOES,Men,1042.18
11589,+F30.7 TRX TF,RUNWHT/BLACK1/METSIL,FOOTBALL/SOCCER,SHOES,Men,2107.78
11612,+ABSOLADO TRXTF J,DPSPMT/METSIL/METSIL,FOOTBALL/SOCCER,SHOES,Kid,1144.78
11619,A CUB. FLYRIDE,DKCHOC/DUSROS/DKSIMT,TRAINING,SHOES,Woman,311.38
11655,+F10.7 TRX HG,RUNWHT/BLACK1/METSIL,FOOTBALL/SOCCER,SHOES,Men,2743.18
11656,+F10.7 TRX HG,TITAMT/BLACK1/INTORA,FOOTBALL/SOCCER,SHOES,Men,1704.58
11657,+F10.7 TRX HG,VICBLU/RUNWHT/PACBLU,FOOTBALL/SOCCER,SHOES,Men,1511.98
11659,+F10.7 TRX HG,DSHALE/SLIME/RUNWHT,FOOTBALL/SOCCER,SHOES,Men,1330.18
11674,TORRAIITRXHGJ LACE,BLACK1/RUNWHT/METGOL,FOOTBALL/SOCCER,SHOES,Kid,2194.18
11678,RESPONSE CSH 16,RUNWHT/AFBLUE/METSIL,RUNNING,SHOES,Men,1940.38
11679,RESPONSE CSH 16 W,RUNWHT/SPLASH/METSIL,RUNNING,SHOES,Woman,1232.98
11683,URAHA 2,RUNWHT/AFBLUE/METSIL,RUNNING,SHOES,Men,1162.78
11684,URAHA 2 W,METSIL/SPLASH/LGREY,RUNNING,SHOES,Woman,2514.58
11685,DAROGA I,VICRED/INTSUN/BLACK1,OUTDOOR,SHOES,Infant,1558.78
11686,DAROGA K,VICRED/INTSUN/BLACK1,OUTDOOR,SHOES,Kid,2791.78
11693,TIE BREAK,WHT/BLACK1/METGOL,ORIGINALS,SHOES,Men,1630.78
11694,TIE BREAK,WHT/WHT/METGOL,ORIGINALS,SHOES,Men,338.38
11702,FOREST HILLS PT,BLACK1/FOREST/LGJADE,ORIGINALS,SHOES,Men,410.38
11759,KEILANA,WHT/DKSIMT/LGREY,TRAINING,SHOES,Woman,2420.98
11774,+F10.7 IN,RUNWHT/BLACK1/METSIL,FOOTBALL/SOCCER,SHOES,Men,932.38
11778,+F10.7 TRX TF,DSHALE/SLIME/RUNWHT,FOOTBALL/SOCCER,SHOES,Men,2280.58
11780,+F10.7 TRX TF,VICBLU/RUNWHT/PACBLU,FOOTBALL/SOCCER,SHOES,Men,732.58
11782,+F10.7 TRX TF,TITAMT/BLACK1/INTORA,FOOTBALL/SOCCER,SHOES,Men,133.18
11784,+F10.7 TRX TF,BLACK1/RUNWHT/METSIL,FOOTBALL/SOCCER,SHOES,Men,1936.78
11787,+F10.7 TRX TF,RUNWHT/BLACK1/METSIL,FOOTBALL/SOCCER,SHOES,Men,1691.98
11793,PUNTERO II  TF J,BLACK1/WHT/UNIRED,FOOTBALL/SOCCER,SHOES,Kid,2653.18
11805,RESPONSE CTL 6,RUNWHT/METSIL/DSHALE,RUNNING,SHOES,Men,1002.58
11808,RESPONSE CTL 6 W,METSIL/GRAGRE/SPLASH,RUNNING,SHOES,Woman,1857.58
11829,NOVA,RUNWHT/METSIL/DKCALL,RUNNING,SHOES,Men,602.98
11831,NOVA W,LIBAJA/BAJBLU/RUNWHT,RUNNING,SHOES,Woman,1675.78
11879,+ABSOLADO TRX TF,BLACK1/BLACK1/PRDRED,FOOTBALL/SOCCER,SHOES,Men,1360.78
11881,+ABSOLADO TRX FG,BLACK1/BLACK1/PRDRED,FOOTBALL/SOCCER,SHOES,Men,655.18
11893,+F50.7 TUNIT I,DSHALE/SLIME/RUNWHI,FOOTBALL/SOCCER,SHOES,Infant,73.78
11896,COPA 25THANNIVERSARY,BLACK1/RUNWHI/METGOL,FOOTBALL/SOCCER,SHOES,Men,1461.58
11926,DB PREDATOR ABSOLUTE I,RUNWHI/BLACK1/METGOL,FOOTBALL/SOCCER,SHOES,Infant,611.98
11936,STREETRUN CF I,DIVA/INTPIN/RUNWHI,TRAINING,SHOES,Infant,604.78
11937,DURAMO,RUNWHT/BLACK1/METSIL,RUNNING,SHOES,Men,2831.38
11938,FORTITUDE 2 W,LIBLUE/ATLBLU/RUNWHT,RUNNING,SHOES,Woman,874.78
11939,RESPONSE K,RUNWHI/METSIL/DSHALE,RUNNING,SHOES,Kid,584.98
11952,TORRA II TF J LACE,BLACK1/RUNWHT/METGOL,FOOTBALL/SOCCER,SHOES,Kid,2012.38
11969,TORRA II TF J V,BLACK1/RUNWHT/METGOL,FOOTBALL/SOCCER,SHOES,Kid,1637.98
11976,ZX 500,LGREY/DSHADE/COLRED,ORIGINALS,SHOES,Men,1308.58
11988,RESPONSE LIGHT 4,RUNWHT/SPLASH/METSIL,RUNNING,SHOES,Unisex,1538.98
11990,RESPONSE LIGHT 4,AFBLUE/METSIL/RUNWHT,RUNNING,SHOES,Unisex,2838.58
12008,SAMOA LEA 2 K,BAYBERRY/BLUSILVMT,ORIGINALS,SHOES,Kid,608.38
12010,SAMOA LEA 2 K,PHANTOM/ARCTIBLUE,ORIGINALS,SHOES,Kid,241.18
12013,ANJA LOW W,BLACK1/BLACK1/LGTSCA,ORIGINALS,SHOES,Woman,1508.38
12073,STAN SMITH 2 CF W,PACBLU/WHT/METSIL,ORIGINALS,SHOES,Woman,1445.38
12075,STAN SMITH 2 CF W,WHT/WHT/METSIL,ORIGINALS,SHOES,Woman,2725.18
12083,CARBEKKO,BLACK/MUNIFR/Silver/,SWIM,SANDALS/SLIPPERS,Men,2219.77
12084,STAN SMITH 2 W,WHT/DIVA/METSIL,ORIGINALS,SHOES,Woman,1457.98
12089,ADI COURT W,WHT/WHT/LIBLUE,ORIGINALS,SHOES,Woman,2496.58
12098,MENKO M,BLACK/COBALT/SILVER/,RUNNING,SHOES,Men,187.18
12106,COUNTRY 73,WHT/BLACK1/GUM5,ORIGINALS,SHOES,Men,635.38
12112,STAN SMITH VULC S-O,DSAND/DSAND/FANGO,ORIGINALS,SHOES,Men,1472.38
12120,MENKO II M,RUNWHT/Silver/DARONX,RUNNING,SHOES,Men,293.38
12125,MENKO M,ALUMI2/DUNIFR/BLSIMT,RUNNING,SHOES,Men,2307.58
12131,ZX 500,DRKBRO/DRKBRO/LGTSCA,ORIGINALS,SHOES,Men,1641.58
12140,NEW  CREW 6PP,WHITE,TRAINING,SOCKS,Men,821.9
12164,ARROW,COLROY/WARNIN/ELECTR,ORIGINALS,SHOES,Men,671.38
12167,ARROW,WHT/COLROY/POP,ORIGINALS,SHOES,Men,2800.78
12174,SUPERSTAR 2 IS,COLROY/COLROY/WHT,ORIGINALS,SHOES,Men,1587.58
12176,SUPERSTAR 2 IS,METGOL/METGOL/WHT,ORIGINALS,SHOES,Men,2764.78
12211,SUPERSTAR II,DKATLA/WHT/METSIL,ORIGINALS,SHOES,Men,1567.78
12214,SUPERSTAR II,WHT/WHT/GUM5,ORIGINALS,SHOES,Men,2451.58
12216,SUPERSTAR 1 LUX,BLACK1/BLACK1/BLACK1,ORIGINALS,SHOES,Men,930.58
12237,ARROW,INTORA/BLACK1/WHT,ORIGINALS,SHOES,Men,1868.38
12243,ARROW,NEONBL/BLACK1/WHT,ORIGINALS,SHOES,Men,687.58
12245,STEEPLE,WHT/BLACK1/VICBLU,ORIGINALS,SHOES,Men,1751.38
12246,STEEPLE,BLACK1/WHT/INTGRE,ORIGINALS,SHOES,Men,2257.18
12282,ORION,WHT/DKINDI/WHT,ORIGINALS,SHOES,Men,82.78
12285,NEW  CREW 6PP,WHITE/MEDGREHEA,TRAINING,SOCKS,Men,2034.54
12287,ORION,BLACK1/BLACK1/WHT,ORIGINALS,SHOES,Men,790.18
12298,ADI,BLACK1/TRITMT/WHT,ORIGINALS,SHOES,Men,1970.98
12299,ADI,LGSCRE/JUPMET/SCREGR,ORIGINALS,SHOES,Men,986.38
12300,ADI,WHT/METSIL/LGRANI,ORIGINALS,SHOES,Men,1625.38
12303,ADISTAR 110,WHT/LGTRED/ATLBLU,ORIGINALS,SHOES,Men,989.98
12304,ADISTAR 110,BLACK1/LGRANI/ORAPEE,ORIGINALS,SHOES,Men,516.58
12361,TACTIC VC W,CALLIS/BAJBLU/LIBAJA,ORIGINALS,SHOES,Woman,2303.98
12366,TACTIC VC W,ESPRES/PEARL/PINK,ORIGINALS,SHOES,Woman,797.38
12371,WORLD CUP 66,ESPRES/BLACK1/METGOL,ORIGINALS,SHOES,Men,957.58
12372,WORLD CUP 66,WHT/DKINDI/METGOL,ORIGINALS,SHOES,Men,2653.18
12407,TIRAND II W,RUNWHT/INTPIN/METSIL,TENNIS,SHOES,Woman,2440.78
12409,AMBITION LOGO III W,RUNWHT/UNIRED/LGSHAD,TENNIS,SHOES,Woman,2118.58
12418,EN GARDE TOUCH,BLACK1/TRITMT/VICRED,NOT SPORTS SPECIFIC,SHOES,Unisex,248.38
12420,SHOT PUT ST,RUNWHT/RUNWHT/POOL,NOT SPORTS SPECIFIC,SHOES,Men,2734.18
12423,RACAN,RUNWHT/RUNWHT/POOL,NOT SPORTS SPECIFIC,SHOES,Unisex,1978.18
12429,LANTO,RUNWHT/METSIL/BLACK1,NOT SPORTS SPECIFIC,SHOES,Men,1285.18
12431,LANTO,WHT/DKNAVY/METSIL,NOT SPORTS SPECIFIC,SHOES,Men,2291.38
12441,KUNDO ALT,RUNWHT/BLACK1/RUNWHT,NOT SPORTS SPECIFIC,SHOES,Unisex,2806.18
12446,KUNDO,RUNWHT/DKNAVY/POOL,NOT SPORTS SPECIFIC,SHOES,Unisex,669.58
12456,GHOST RIDE SPRINT ST,BLACK1/BLACK1/CARDIN,NOT SPORTS SPECIFIC,SHOES,Unisex,737.98
12457,CYCLO RACE ST,RUNWHT/RUNWHT/ORAPEE,NOT SPORTS SPECIFIC,SHOES,Unisex,1283.38
